Date,Police_ref,Easting,Northing,Veh_ref,Cas_ref,Severity,Road_cond,Visibility,Casualties,Pedestrian,Cycles,P2W,OAPs,Children,Manoeuvre,Time,Vehicles,Roadclass1,Roadnum1,Road_Type,Speed_Lim,Junct_det,Junct_ctrl,Roadclass2,Roadnum2,Cross_ctrl,Cross_fac,Weather,SpCond,Carr_haz,Day,Location,Local_Auth,ReportedAt,Parish
20171018,17235553,546797,255283,,,3. Slight,1. Dry,4. Darkness: street lights present and lit,1,0,1,0,0,0,0. No turn,1905,2,3. A,1134,1. Roundabout,30,1. Roundabout,4. Give way or Uncontrolled,6. Unclassified,0,0. None,1. Zebra crossing,1. Fine without high winds,0. None,0. None,4. Wednesday,MAIN DRIVE AT JN WITH ADDENBROOKES,E07000008,2. No - accident was reported 'over the counter',37
20171018,17247162,534969,242868,,,3. Slight,2. Wet/Damp,1. Daylight,1,0,0,0,0,0,0. No turn,1353,3,3. A,1198,6. Single carriageway,60,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,2. Raining without high winds,0. None,0. None,4. Wednesday,OLD NORTH ROAD A1198 NEAR JN WITH HIGHFIELD FARM,E07000012,1. Yes,19
20171018,17234119,554201,280404,,,3. Slight,2. Wet/Damp,1. Daylight,1,0,0,0,1,0,0. No turn,1710,1,5. C,139,2. One way street,30,3. T & Stag Jct,4. Give way or Uncontrolled,5. C,138,0. None,0. None within 50m,8. Other,0. None,0. None,4. Wednesday,NEWNAM STREET AT JN WITH MARKET STREET,E07000009,1. Yes,73
20171019,17233613,545068,256360,,,3. Slight,2. Wet/Damp,1. Daylight,1,0,1,0,0,1,2. Right turn,755,2,3. A,1309,6. Single carriageway,30,3. T & Stag Jct,4. Give way or Uncontrolled,6. Unclassified,0,0. None,0. None within 50m,2. Raining without high winds,0. None,0. None,5. Thursday,BENTLEY ROAD AT JN WITH TRUMPINGTON ROAD,E07000008,1. Yes,37
20171019,17234531,509432,277096,,,3. Slight,2. Wet/Damp,6. Darkness: no street lighting,1,0,0,0,1,0,0. No turn,107,1,4. B,660,6. Single carriageway,50,3. T & Stag Jct,4. Give way or Uncontrolled,6. Unclassified,0,0. None,0. None within 50m,7. Fog or mist,0. None,0. None,5. Thursday,B660 AT JN WITH BRINGTON ROAD,E07000011,1. Yes,170
20171019,17235228,546998,256523,,,2. Serious,2. Wet/Damp,1. Daylight,1,0,0,0,1,0,0. No turn,1603,1,6. Unclassified,0,6. Single carriageway,20,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,5. Raining with high winds,0. None,0. None,5. Thursday,261 CHERRY HINTON ROAD,E07000008,1. Yes,37
20171020,17234049,522614,272003,,,3. Slight,1. Dry,1. Daylight,1,1,0,0,0,0,0. No turn,1100,1,6. Unclassified,0,7. Slip road,20,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,1. Fine without high winds,,0. None,6. Friday,HINCHINGBROOKE HOSPITAL,E07000011,2. No - accident was reported 'over the counter',126
20171021,17235169,525399,275027,,,3. Slight,2. Wet/Damp,1. Daylight,1,0,0,0,0,0,0. No turn,835,1,5. C,112,6. Single carriageway,60,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,4. Fine with high winds,0. None,0. None,7. Saturday,KINGS RIPTON ROAD,E07000011,1. Yes,271
20171021,17235525,541754,292235,,,3. Slight,1. Dry,1. Daylight,2,0,0,0,0,1,0. No turn,1700,1,3. A,141,6. Single carriageway,60,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,7. Saturday,LOG STATES NORTHBOUND ISLE OF ELY WAY A141,E07000010,1. Yes,250
20171021,17234619,545698,258108,,,2. Serious,1. Dry,1. Daylight,1,1,0,0,0,1,0. No turn,930,1,3. A,603,6. Single carriageway,30,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,"4. Pelican, puffin, toucan etc.",4. Fine with high winds,0. None,0. None,7. Saturday,OUTSIDE PARKSIDE SWIMMING POOL GONVILLE PLACE A603,E07000008,1. Yes,37
20171022,17237696,507711,299108,,,2. Serious,1. Dry,6. Darkness: no street lighting,3,0,0,0,0,0,0. No turn,1835,4,3. A,1,3. Dual carriageway,70,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,1. Sunday,GREAT NORTH ROAD A1 NEAR JN WITH A6118,E07000011,1. Yes,195
20171022,17240968,552715,284112,,,3. Slight,2. Wet/Damp,1. Daylight,1,0,0,0,1,0,2. Right turn,950,2,4. B,1411,6. Single carriageway,30,6. Crossroads,4. Give way or Uncontrolled,5. C,129,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,1. Sunday,B1411 AT JN WITH LAWN LANE,E07000009,1. Yes,62
20171022,17274377,540014,306161,,,2. Serious,2. Wet/Damp,1. Daylight,2,0,0,0,0,0,0. No turn,1430,1,5. C,312,6. Single carriageway,60,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,1. Sunday,HIGH ROAD NEAR BLACK DROVE,E07000010,1. Yes,254
20171023,17235226,520975,270955,,,3. Slight,1. Dry,1. Daylight,1,1,0,0,1,0,0. No turn,1450,1,5. C,167,6. Single carriageway,30,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,2. Monday,HIGH ST,E07000011,2. No - accident was reported 'over the counter',26
20171023,17235722,542992,259132,,,3. Slight,1. Dry,1. Daylight,1,0,1,0,0,0,2. Right turn,701,2,6. Unclassified,0,6. Single carriageway,30,3. T & Stag Jct,4. Give way or Uncontrolled,6. Unclassified,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,2. Monday,JJ THOMPSON AVENUE AT JN WITH WHITTLE LABORATORY ROAD,E07000008,1. Yes,37
20171023,17238276,522205,290154,,,3. Slight,2. Wet/Damp,6. Darkness: no street lighting,1,0,0,0,0,0,0. No turn,1942,1,6. Unclassified,0,6. Single carriageway,60,3. T & Stag Jct,4. Give way or Uncontrolled,6. Unclassified,0,0. None,0. None within 50m,1. Fine without high winds,7. Mud,0. None,2. Monday,"NEW LONG DROVE AT JN WITH UNNAMED, 650M EAST OF BLACK HAM DROVE",E07000011,1. Yes,121
20171023,17259030,514192,294115,,,2. Serious,1. Dry,1. Daylight,3,0,0,0,1,1,0. No turn,1345,2,2. A(M),1,3. Dual carriageway,70,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,2. Monday,JUNCTION 17 SOUTH BOUND CARRIAGEWAY A(M)1,E07000011,1. Yes,7
20171024,17255862,538795,301460,,,3. Slight,1. Dry,1. Daylight,1,0,0,0,0,0,0. No turn,850,1,3. A,605,6. Single carriageway,50,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,3. Tuesday,GOOSETREE ROAD A605 NEAR JN WITH MARCH ROAD,E07000010,1. Yes,69
20171024,17235516,533135,255736,,,3. Slight,1. Dry,1. Daylight,1,0,0,0,0,0,0. No turn,1027,1,4. B,1046,6. Single carriageway,60,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,3. Tuesday,TOFT ROAD BOURN,E07000012,2. No - accident was reported 'over the counter',24
20171025,17236368,533373,248365,,,3. Slight,1. Dry,1. Daylight,2,0,0,1,0,1,2. Right turn,1555,2,6. Unclassified,0,6. Single carriageway,60,3. T & Stag Jct,4. Give way or Uncontrolled,3. A,1198,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,4. Wednesday,FLECKS LANE AT JN WITH ERMINE WAY A1198,E07000012,1. Yes,193
20171025,17263581,519708,260588,,,3. Slight,1. Dry,1. Daylight,2,0,0,0,2,0,0. No turn,1440,1,6. Unclassified,0,6. Single carriageway,30,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,4. Wednesday,STATION ROAD NEAR JN WITH CAMBRIDGE ROAD,E07000011,1. Yes,189
20171025,17235501,524298,272337,,,3. Slight,1. Dry,4. Darkness: street lights present and lit,1,1,0,0,0,0,0. No turn,1855,1,6. Unclassified,0,6. Single carriageway,30,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,4. Wednesday,NEAR NUMBER 1 AMERICAN LANE,E07000011,1. Yes,126
20171026,17236293,545134,257651,,,3. Slight,1. Dry,1. Daylight,1,0,1,0,0,0,1. Left turn,1050,2,3. A,1309,1. Roundabout,30,2. Mini roundabout,4. Give way or Uncontrolled,3. A,603,0. None,8. Central reservation,1. Fine without high winds,0. None,0. None,5. Thursday,ON THE MINI ROUNDABOUT TRUMPINGTON ROAD A1134 AT JN WITH LENSFIELD ROAD A603,E07000008,2. No - accident was reported 'over the counter',37
20171026,17238683,545750,258782,,,3. Slight,1. Dry,1. Daylight,1,0,1,0,0,0,2. Right turn,924,2,5. C,291,6. Single carriageway,30,3. T & Stag Jct,4. Give way or Uncontrolled,6. Unclassified,0,0. None,1. Zebra crossing,1. Fine without high winds,0. None,0. None,5. Thursday,MAIDS CAUSEWAY AT JN WITH FITZROY LANE,E07000008,1. Yes,37
20171026,17239946,544380,258968,,,3. Slight,1. Dry,1. Daylight,1,0,1,0,0,0,2. Right turn,840,2,3. A,1303,1. Roundabout,30,2. Mini roundabout,4. Give way or Uncontrolled,3. A,1134,0. None,8. Central reservation,1. Fine without high winds,0. None,0. None,5. Thursday,MADINGLEY ROAD A1303 AT JN WITH QUEENS ROAD A1134,E07000008,1. Yes,37
20171026,17235751,519039,267374,,,3. Slight,1. Dry,1. Daylight,3,0,0,0,1,0,0. No turn,824,3,3. A,1,1. Roundabout,50,1. Roundabout,4. Give way or Uncontrolled,5. C,173,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,5. Thursday,SB GREAT NORTH ROAD A1 AT JN WITH HIGH STREET,E07000011,1. Yes,30
20171027,17235449,533344,243976,,,3. Slight,1. Dry,1. Daylight,1,0,1,0,0,0,0. No turn,1400,2,5. C,271,6. Single carriageway,30,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,6. Friday,HIGH STREET,E07000012,2. No - accident was reported 'over the counter',19
20171027,17235507,532234,271661,,,3. Slight,1. Dry,7. Darkness: street lighting unknown,1,1,0,0,0,0,0. No turn,1930,1,3. A,1096,6. Single carriageway,40,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,6. Friday,HARRISON WAY A1096,E07000011,1. Yes,186
20171027,17235543,517696,261898,,,3. Slight,1. Dry,1. Daylight,1,0,0,0,0,0,0. No turn,1645,2,6. Unclassified,0,7. Slip road,60,5. Slip Road,4. Give way or Uncontrolled,2. A(M),1,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,6. Friday,SOUTHBOOUND GREAT NORTH ROAD AT JN WITH GREAT NORTH ROAD A(M)1,E07000011,1. Yes,144
20171027,17235653,516567,268231,,,3. Slight,1. Dry,1. Daylight,1,0,0,0,1,0,2. Right turn,1550,2,5. C,166,6. Single carriageway,60,3. T & Stag Jct,4. Give way or Uncontrolled,6. Unclassified,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,6. Friday,BUCKDEN ROAD AT JN WITH MARLOW PARK CAR PARK,E07000011,1. Yes,91
20171027,17235723,546263,256338,,,3. Slight,1. Dry,1. Daylight,1,0,1,0,0,0,1. Left turn,845,2,3. A,1307,6. Single carriageway,30,3. T & Stag Jct,4. Give way or Uncontrolled,6. Unclassified,0,0. None,"4. Pelican, puffin, toucan etc.",1. Fine without high winds,0. None,0. None,6. Friday,HILLS ROAD A1307 NEAR JN WITH HARTINGTON GROVE,E07000008,2. No - accident was reported 'over the counter',37
20171027,17235750,545442,258741,,,3. Slight,1. Dry,1. Daylight,1,0,1,0,0,0,0. No turn,1145,2,6. Unclassified,0,1. Roundabout,30,1. Roundabout,1. Authorised person,6. Unclassified,0,0. None,"4. Pelican, puffin, toucan etc.",1. Fine without high winds,0. None,0. None,6. Friday,SHORT STREET AT JN WITH VICTORIA AVENUE,E07000008,2. No - accident was reported 'over the counter',37
20171027,17238063,522063,272989,,,3. Slight,1. Dry,4. Darkness: street lights present and lit,2,0,0,0,0,0,0. No turn,1852,2,3. A,14,7. Slip road,70,5. Slip Road,4. Give way or Uncontrolled,3. A,141,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,6. Friday,JUNCTION 23 WESTBOUND OFF SLIP A14 AT JN WITH A141,E07000011,1. Yes,126
20171027,17239026,532070,252706,,,3. Slight,1. Dry,1. Daylight,2,0,0,0,1,1,0. No turn,1256,3,3. A,1198,6. Single carriageway,60,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,6. Friday,ERMINE WAY A1198,E07000012,1. Yes,8
20171027,17245944,523790,260174,,,2. Serious,1. Dry,1. Daylight,6,0,0,0,1,0,0. No turn,1624,3,3. A,428,6. Single carriageway,60,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,6. Friday,CAMBRIDGE ROAD A428,E07000011,1. Yes,1
20171028,17241349,523614,271903,,,3. Slight,1. Dry,1. Daylight,2,0,0,0,0,2,0. No turn,1315,3,4. B,1514,2. One way street,30,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,7. Saturday,ST JOHNS STREET B1514 NEAR JN WITH GEORGE STREET,E07000011,1. Yes,126
20171028,17239491,557078,255979,,,3. Slight,1. Dry,6. Darkness: no street lighting,1,0,0,0,0,0,0. No turn,200,1,3. A,11,3. Dual carriageway,70,5. Slip Road,4. Give way or Uncontrolled,3. A,1304,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,7. Saturday,NEWMARKET BYPASS A11 AT JN WITH LONDON ROAD A1304,E07000012,1. Yes,101
20171029,17237402,518573,278261,,,3. Slight,1. Dry,1. Daylight,3,0,0,0,1,0,0. No turn,1550,4,2. A(M),1,3. Dual carriageway,70,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,1. Sunday,2091B SOUTHBOUND A(M)1 NEAR JN WITH ALCONBURY A14,E07000011,1. Yes,6
20171029,17238532,551914,275869,,,3. Slight,1. Dry,6. Darkness: no street lighting,2,0,0,0,1,0,2. Right turn,1751,2,3. A,10,6. Single carriageway,60,8. Pri Drive,4. Give way or Uncontrolled,6. Unclassified,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,1. Sunday,"ELY ROAD, LITTLE THETFORD A10 NEAR JN WITH BROAD BAULK ROAD",E07000009,2. No - accident was reported 'over the counter',210
20171029,17238896,545275,258162,,,3. Slight,1. Dry,4. Darkness: street lights present and lit,1,1,0,0,0,0,0. No turn,54,1,5. C,295,6. Single carriageway,30,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,1. Sunday,OUTSIDE SAINSBURYS LOCAL ST ANDREWS STREET NEAR JN WITH PARK TERRACE,E07000008,1. Yes,37
20171029,17240478,543876,246354,,,3. Slight,1. Dry,1. Daylight,1,0,0,1,0,0,0. No turn,1245,1,5. C,264,6. Single carriageway,30,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,1. Sunday,24A MIDDLE STREET,E07000012,1. Yes,223
20171029,17235938,547617,245871,,,3. Slight,1. Dry,1. Daylight,4,0,0,0,0,1,0. No turn,1230,1,6. Unclassified,0,6. Single carriageway,30,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,1. Sunday,21 HUNTS ROAD,E07000012,1. Yes,65
20171030,17236254,524664,272891,,,3. Slight,1. Dry,1. Daylight,1,0,1,0,0,1,0. No turn,813,2,6. Unclassified,0,6. Single carriageway,30,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,1. Fine without high winds,0. None,2. Other object in carriageway,2. Monday,THE WHADDONS,E07000011,1. Yes,126
20171030,17236455,545490,257807,,,3. Slight,1. Dry,1. Daylight,1,0,1,0,0,0,0. No turn,1540,2,5. C,295,6. Single carriageway,30,6. Crossroads,2. Automatic traffic signal,3. A,603,0. None,5. Ped. phase at traffic signal junction,1. Fine without high winds,0. None,0. None,2. Monday,"TRAFFIC LIGHTS, REGENT STREET AT JN WITH A603",E07000008,2. No - accident was reported 'over the counter',37
20171030,17237479,540895,255879,,,2. Serious,1. Dry,4. Darkness: street lights present and lit,1,1,0,0,0,0,0. No turn,1922,1,4. B,1046,6. Single carriageway,30,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,2. Monday,OUTSIDE 39 NEW ROAD B1046,E07000012,1. Yes,18
20171030,17238985,531726,259391,,,3. Slight,1. Dry,4. Darkness: street lights present and lit,1,0,1,0,0,1,0. No turn,1730,2,6. Unclassified,0,6. Single carriageway,40,3. T & Stag Jct,4. Give way or Uncontrolled,6. Unclassified,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,2. Monday,SCHOOL LANE,E07000012,2. No - accident was reported 'over the counter',266
20171030,17240835,543032,261521,,,3. Slight,1. Dry,1. Daylight,3,0,0,0,0,0,0. No turn,705,3,3. A,14,3. Dual carriageway,70,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,2. Monday,JUNCTION 32-31 A14,E07000012,1. Yes,88
20171030,17277840,554043,280451,,,2. Serious,1. Dry,1. Daylight,1,0,1,0,1,0,2. Right turn,1040,2,5. C,315,2. One way street,30,3. T & Stag Jct,4. Give way or Uncontrolled,6. Unclassified,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,2. Monday,LYNN ROAD AT JN WITH MARKET STREET,E07000009,1. Yes,73
20171030,17234698,530838,270345,,,2. Serious,2. Wet/Damp,7. Darkness: street lighting unknown,1,1,0,1,0,0,0. No turn,1830,1,3. A,1096,6. Single carriageway,40,3. T & Stag Jct,4. Give way or Uncontrolled,6. Unclassified,0,0. None,"4. Pelican, puffin, toucan etc.",1. Fine without high winds,0. None,0. None,2. Monday,LONDON RD A1096 NEAR JN WITH LIMES PARK ROAD,E07000011,2. No - accident was reported 'over the counter',81
20171031,17236460,554497,280157,,,3. Slight,1. Dry,4. Darkness: street lights present and lit,2,0,0,0,0,0,0. No turn,2243,1,6. Unclassified,0,6. Single carriageway,30,3. T & Stag Jct,4. Give way or Uncontrolled,6. Unclassified,0,0. None,1. Zebra crossing,1. Fine without high winds,0. None,0. None,3. Tuesday,FORE HILL/WATERSIDE LANE AT JN WITH LISLE LANE,E07000009,1. Yes,73
20171031,17239639,546650,258765,,,2. Serious,1. Dry,1. Daylight,1,0,1,0,0,0,0. No turn,1000,2,5. C,298,1. Roundabout,30,1. Roundabout,4. Give way or Uncontrolled,6. Unclassified,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,3. Tuesday,"ROUNDABOUT, COLDHAMS LANE NEAR JN WITH MULTIYORK, THE BEEHIVE CENTRE",E07000008,1. Yes,37
20171031,17240152,540892,297393,,,3. Slight,1. Dry,4. Darkness: street lights present and lit,1,1,0,0,0,1,0. No turn,1836,1,5. C,72,6. Single carriageway,30,3. T & Stag Jct,4. Give way or Uncontrolled,6. Unclassified,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,3. Tuesday,MAPLE GROVE NEAR JN WITH NORWOOD ROAD,E07000010,1. Yes,154
20171031,17241234,518971,260306,,,2. Serious,2. Wet/Damp,4. Darkness: street lights present and lit,1,1,0,0,0,1,0. No turn,1843,1,4. B,1428,6. Single carriageway,30,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,3. Tuesday,CAMBRIDGE STREET B1428 NEAR JN WITH KINGS LANE,E07000011,1. Yes,189
20171031,17241272,518205,260248,,,3. Slight,1. Dry,4. Darkness: street lights present and lit,1,1,0,0,0,0,0. No turn,1755,1,4. B,1428,6. Single carriageway,30,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,"4. Pelican, puffin, toucan etc.",1. Fine without high winds,0. None,0. None,3. Tuesday,OUTSIDE LLOYDS BANK MARKET SQUARE,E07000011,1. Yes,189
20171031,17241659,546096,259138,,,3. Slight,2. Wet/Damp,1. Daylight,1,0,0,1,1,0,0. No turn,1040,1,3. A,1134,3. Dual carriageway,30,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,3. Tuesday,ELIZABETH WAY A1134,E07000008,1. Yes,37
20171031,17244318,544532,259117,,,3. Slight,1. Dry,4. Darkness: street lights present and lit,1,0,1,0,0,0,0. No turn,1745,2,6. Unclassified,0,3. Dual carriageway,20,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,"4. Pelican, puffin, toucan etc.",1. Fine without high winds,0. None,0. None,3. Tuesday,12 CASTLE STREET,E07000008,1. Yes,37
20171031,17256873,542282,263051,,,3. Slight,3. Snow,1. Daylight,1,0,0,0,0,0,2. Right turn,830,2,5. C,198,6. Single carriageway,60,3. T & Stag Jct,4. Give way or Uncontrolled,6. Unclassified,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,3. Tuesday,OAKINGTON ROAD AT JN WITH PARK LANE,E07000012,1. Yes,88
